"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 11 18:59:05 GMT 2024","Tue Jun 11 18:59:05 GMT 2024","198","Surefire suite","Surefire test","school.redrover.NewItemTest","school.redrover.NewItemTest","testUserSeeTheNameEntryField","testUserSeeTheNameEntryField",""
"passed","Tue Jun 11 18:58:31 GMT 2024","Tue Jun 11 18:58:32 GMT 2024","960","Surefire suite","Surefire test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromNotExistingJob","testCopyFromNotExistingJob",""
"passed","Tue Jun 11 19:00:18 GMT 2024","Tue Jun 11 19:00:19 GMT 2024","1038","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testAddDescription","testAddDescription","Add a description to the Pipeline"
"passed","Tue Jun 11 18:57:13 GMT 2024","Tue Jun 11 18:57:14 GMT 2024","267","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testCheckUserID","testCheckUserID",""
"passed","Tue Jun 11 18:57:17 GMT 2024","Tue Jun 11 18:57:18 GMT 2024","1002","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testErrorMessageForEmptyField","testErrorMessageForEmptyField",""
"passed","Tue Jun 11 19:02:14 GMT 2024","Tue Jun 11 19:02:15 GMT 2024","979","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testCreatePipeline","testCreatePipeline","Create Pipeline with valid name and verify if created project is shown on the HomePage"
"passed","Tue Jun 11 18:57:19 GMT 2024","Tue Jun 11 18:57:33 GMT 2024","13800","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testFreestyleJobRemoteTriggering","testFreestyleJobRemoteTriggering",""
"passed","Tue Jun 11 19:02:52 GMT 2024","Tue Jun 11 19:02:53 GMT 2024","1642","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testFullStageViewButtonInDropDown","testFullStageViewButtonInDropDown","Verify the heading after clicking the ‘Full Stage View’ button in the dropdown menu displays"
"passed","Tue Jun 11 18:55:16 GMT 2024","Tue Jun 11 18:55:16 GMT 2024","431","Surefire suite","Surefire test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMassage","testCreateProjectInvalidCharsGetMassage","Verify error message for project creation with invalid characters."
"passed","Tue Jun 11 19:02:38 GMT 2024","Tue Jun 11 19:02:38 GMT 2024","314","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testEnableBack","testEnableBack","Verify disabled project can be enabled"
"passed","Tue Jun 11 19:00:08 GMT 2024","Tue Jun 11 19:00:09 GMT 2024","998","Surefire suite","Surefire test","school.redrover.FolderTest","school.redrover.FolderTest","testRenameFolderViaSidebarMenu","testRenameFolderViaSidebarMenu","Rename Folder via sidebar"
"passed","Tue Jun 11 18:59:16 GMT 2024","Tue Jun 11 18:59:17 GMT 2024","291","Surefire suite","Surefire test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testPipelineSyntaxSidebarList","testPipelineSyntaxSidebarList","Verify that the pipeline syntax sidebar contains the expected list of items."
"passed","Tue Jun 11 18:59:50 GMT 2024","Tue Jun 11 18:59:51 GMT 2024","572","Surefire suite","Surefire test","school.redrover.FolderTest","school.redrover.FolderTest","testNewlyCreatedFolderIsEmptyAJ","testNewlyCreatedFolderIsEmptyAJ","Validate that a newly created folder is empty"
"passed","Tue Jun 11 18:59:17 GMT 2024","Tue Jun 11 18:59:17 GMT 2024","264","Surefire suite","Surefire test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testScanOrganizationFolder","testScanOrganizationFolder","Verify that the 'Scan Organization Folder Log' page is accessible"
"passed","Tue Jun 11 18:59:59 GMT 2024","Tue Jun 11 19:00:00 GMT 2024","1694","Surefire suite","Surefire test","school.redrover.FolderTest","school.redrover.FolderTest","testFolderMovedIntoAnotherFolderViaBreadcrumbs","testFolderMovedIntoAnotherFolderViaBreadcrumbs","Verify a Folder can be moved into another Folder via breadcrumbs"
"passed","Tue Jun 11 19:01:47 GMT 2024","Tue Jun 11 19:02:13 GMT 2024","26333","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testConsoleOutputValue","testConsoleOutputValue",""
"passed","Tue Jun 11 19:05:43 GMT 2024","Tue Jun 11 19:05:43 GMT 2024","218","Surefire suite","Surefire test","school.redrover.MultibranchPipelineTest","school.redrover.MultibranchPipelineTest","testDisabledProjectViaDisableProjectButton","testDisabledProjectViaDisableProjectButton","Verify a project can be disabled via Disable Project Button."
"passed","Tue Jun 11 18:59:45 GMT 2024","Tue Jun 11 18:59:45 GMT 2024","561","Surefire suite","Surefire test","school.redrover.FolderTest","school.redrover.FolderTest","testRenameFolderViaFolderBreadcrumbsDropdownMenu","testRenameFolderViaFolderBreadcrumbsDropdownMenu","Rename Folder via Breadcrumbs dropdown menu"
"passed","Tue Jun 11 18:54:41 GMT 2024","Tue Jun 11 18:54:42 GMT 2024","405","Surefire suite","Surefire test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsDisabledOkButton","testCreateProjectInvalidCharsDisabledOkButton","Check OK button disabled for invalid project names."
"unknown","Tue Jun 11 18:54:19 GMT 2024","Tue Jun 11 18:54:19 GMT 2024","1","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testUsersSortingByName","testUsersSortingByName",""
"passed","Tue Jun 11 19:03:07 GMT 2024","Tue Jun 11 19:03:08 GMT 2024","1117","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testRenameJobViaBreadcrumbs","testRenameJobViaBreadcrumbs","Rename project via breadcrumbs"
"passed","Tue Jun 11 19:02:49 GMT 2024","Tue Jun 11 19:02:50 GMT 2024","1218","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testFullStageViewButton","testFullStageViewButton","Project's name and 'Stage View' are displayed after clicking 'Full Stage View' button in the sidebar"
"passed","Tue Jun 11 18:56:46 GMT 2024","Tue Jun 11 18:56:48 GMT 2024","1465","Surefire suite","Surefire test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testEditDescriptionWithoutDelete","testEditDescriptionWithoutDelete","Add some text above to existing description of the project"
"passed","Tue Jun 11 18:57:42 GMT 2024","Tue Jun 11 18:57:43 GMT 2024","1323","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testRedirectToUserPage","testRedirectToUserPage",""
"passed","Tue Jun 11 18:54:49 GMT 2024","Tue Jun 11 18:54:49 GMT 2024","425","Surefire suite","Surefire test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsDisabledOkButton","testCreateProjectInvalidCharsDisabledOkButton","Check OK button disabled for invalid project names."
"passed","Tue Jun 11 18:56:05 GMT 2024","Tue Jun 11 18:56:07 GMT 2024","1645","Surefire suite","Surefire test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testMoveProjectToFolderViaSideBar","testMoveProjectToFolderViaSideBar","Move the project to a Folder via the sidebar"
