"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","1","Command line suite","Command line test","school.redrover.APITest","school.redrover.APITest","restAssuredTest","restAssuredTest",""
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"passed","Mon Jun 03 20:18:39 GMT 2024","Mon Jun 03 20:18:39 GMT 2024","101","Command line suite","Command line test","school.redrover.FooterTest","school.redrover.FooterTest","testLinkButtonsListInVersionDropDown","testLinkButtonsListInVersionDropDown","Check a drop-down list upon clicking on the 'Jenkins 2.440.2' button"
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testFullStageViewPopUpWindowIsDisplayed","testFullStageViewPopUpWindowIsDisplayed",""
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.APITest","school.redrover.APITest","httpTest","httpTest",""
"passed","Mon Jun 03 20:18:41 GMT 2024","Mon Jun 03 20:18:41 GMT 2024","206","Command line suite","Command line test","school.redrover.FooterTest","school.redrover.FooterTest","testRestAPIButtonTitle","testRestAPIButtonTitle","Verify if the title name is correct on the Api Link page"
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.UserTest","school.redrover.UserTest","testUsersSortingByName","testUsersSortingByName",""
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCheckQuestion","testCheckQuestion",""
"passed","Mon Jun 03 20:18:46 GMT 2024","Mon Jun 03 20:18:47 GMT 2024","962","Command line suite","Command line test","school.redrover.FooterTest","school.redrover.FooterTest","testVersionOnAboutJenkinsPage","testVersionOnAboutJenkinsPage","Check Jenkins version in the footer on the 'About Jenkins' page"
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.UserTest","school.redrover.UserTest","testUsersSortingByUserID","testUsersSortingByUserID",""
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testAddDiscardOldBuildsConfigurationsToProject","testAddDiscardOldBuildsConfigurationsToProject",""
"passed","Mon Jun 03 20:18:36 GMT 2024","Mon Jun 03 20:18:37 GMT 2024","853","Command line suite","Command line test","school.redrover.FooterTest","school.redrover.FooterTest","testJenkinsInformationFooter","testJenkinsInformationFooter","Check tab bar menu items on the 'About Jenkins' page"
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.APIJenkinsJobsTest","school.redrover.APIJenkinsJobsTest","testBuild","testBuild",""
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testDisablePipelineProject","testDisablePipelineProject",""
"passed","Mon Jun 03 20:18:42 GMT 2024","Mon Jun 03 20:18:45 GMT 2024","2784","Command line suite","Command line test","school.redrover.FooterTest","school.redrover.FooterTest","testVersionFooterOnEachPage","testVersionFooterOnEachPage","Check Jenkins version in the footer on the Home, New Item, People, Build History, Manage Jenkins, My Views pages"
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testBuildColorGreen","testBuildColorGreen",""
"unknown","Mon Jun 03 20:18:24 GMT 2024","Mon Jun 03 20:18:24 GMT 2024","0","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testChoosePipelineScript","testChoosePipelineScript",""
