"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 08 02:42:44 GMT 2024","Mon Jul 08 02:42:45 GMT 2024","1319","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testRedirectToUserPage","testRedirectToUserPage","Check redirect to user page"
"failed","Mon Jul 08 02:42:41 GMT 2024","Mon Jul 08 02:42:42 GMT 2024","1436","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testRedirectToUserPage","testRedirectToUserPage","Check redirect to user page"
"skipped","Mon Jul 08 02:42:47 GMT 2024","Mon Jul 08 02:42:47 GMT 2024","0","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testErrorMessageForEmptyFields","testErrorMessageForEmptyFields","Check create user form fields validation error messages for empty input"
"passed","Mon Jul 08 02:42:16 GMT 2024","Mon Jul 08 02:42:19 GMT 2024","2405","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testSearchForUserThroughSearchBar","testSearchForUserThroughSearchBar","Check search box dropdown hints for users"
"passed","Mon Jul 08 02:42:13 GMT 2024","Mon Jul 08 02:42:16 GMT 2024","2960","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testCreateUserViaManageJenkins","testCreateUserViaManageJenkins","Create user via manage jenkins page"
"skipped","Mon Jul 08 02:42:47 GMT 2024","Mon Jul 08 02:42:47 GMT 2024","1","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testUsersSortingByFullNameDesc","testUsersSortingByFullNameDesc","Check that users can be sorted descending by full name clicking 'Name' column header"
"skipped","Mon Jul 08 02:42:47 GMT 2024","Mon Jul 08 02:42:47 GMT 2024","0","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testUsersSortingByUserIDDesc","testUsersSortingByUserIDDesc","Check that users can be sorted descending by userID clicking 'User ID' column header"
"failed","Mon Jul 08 02:42:43 GMT 2024","Mon Jul 08 02:42:44 GMT 2024","1300","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testRedirectToUserPage","testRedirectToUserPage","Check redirect to user page"
"failed","Mon Jul 08 02:42:46 GMT 2024","Mon Jul 08 02:42:47 GMT 2024","1251","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testRedirectToUserPage","testRedirectToUserPage","Check redirect to user page"
"passed","Mon Jul 08 02:42:20 GMT 2024","Mon Jul 08 02:42:39 GMT 2024","18857","Surefire suite","Surefire test","school.redrover.UserTest","school.redrover.UserTest","testFreestyleJobRemoteTriggering","testFreestyleJobRemoteTriggering","Remotely trigger a Freestyle job for current user"
