"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 31 16:33:51 GMT 2024","Fri May 31 16:33:53 GMT 2024","2005","Command line suite","Command line test","school.redrover.runner.CucumberTest","school.redrover.runner.CucumberTest","runScenario","Runs Cucumber Scenarios",""
"passed","Fri May 31 16:23:41 GMT 2024","Fri May 31 16:23:43 GMT 2024","1342","Command line suite","Command line test","school.redrover.UserTest","school.redrover.UserTest","testRedirectToUserPage","testRedirectToUserPage",""
"passed","Fri May 31 16:33:51 GMT 2024","Fri May 31 16:33:51 GMT 2024","0","Command line suite","Command line test","school.redrover.runner.order.OrderForTestsTest","school.redrover.runner.order.OrderForTestsTest","orderMethodsNoDepTest","orderMethodsNoDepTest",""
"passed","Fri May 31 16:22:24 GMT 2024","Fri May 31 16:22:25 GMT 2024","991","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testYesButtonColorDeletingMCPInSidebar","testYesButtonColorDeletingMCPInSidebar",""
"passed","Fri May 31 16:25:45 GMT 2024","Fri May 31 16:25:45 GMT 2024","354","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Fri May 31 16:25:35 GMT 2024","Fri May 31 16:25:35 GMT 2024","391","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Fri May 31 16:25:48 GMT 2024","Fri May 31 16:25:48 GMT 2024","223","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Fri May 31 16:23:51 GMT 2024","Fri May 31 16:23:52 GMT 2024","1047","Command line suite","Command line test","school.redrover.BuildHistoryTest","school.redrover.BuildHistoryTest","testGetTableBuildHistory","testGetTableBuildHistory",""
"passed","Fri May 31 16:27:15 GMT 2024","Fri May 31 16:27:15 GMT 2024","166","Command line suite","Command line test","school.redrover.DashboardTest","school.redrover.DashboardTest","testSortItemsByNameInTable","testSortItemsByNameInTable",""
"passed","Fri May 31 16:26:18 GMT 2024","Fri May 31 16:26:18 GMT 2024","224","Command line suite","Command line test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testAddDescription","testAddDescription",""
"passed","Fri May 31 16:27:57 GMT 2024","Fri May 31 16:27:58 GMT 2024","451","Command line suite","Command line test","school.redrover.NodesTest","school.redrover.NodesTest","testBuiltInNodeMonitoringDataList","testBuiltInNodeMonitoringDataList",""
"unknown","Fri May 31 16:19:19 GMT 2024","Fri May 31 16:19:19 GMT 2024","0","Command line suite","Command line test","school.redrover.APITest","school.redrover.APITest","restAssuredTest","restAssuredTest",""
"passed","Fri May 31 16:34:52 GMT 2024","Fri May 31 16:34:53 GMT 2024","1063","Command line suite","Command line test","school.redrover.MultibranchPipelineTest","school.redrover.MultibranchPipelineTest","testRenamingMultibranchPipeline","testRenamingMultibranchPipeline",""
"passed","Fri May 31 16:27:54 GMT 2024","Fri May 31 16:27:54 GMT 2024","493","Command line suite","Command line test","school.redrover.HeaderTest","school.redrover.HeaderTest","testWarningsSettingPage","testWarningsSettingPage",""
"passed","Fri May 31 16:31:42 GMT 2024","Fri May 31 16:32:52 GMT 2024","69785","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testTableWithLast10Builds","testTableWithLast10Builds",""
"passed","Fri May 31 16:25:36 GMT 2024","Fri May 31 16:25:37 GMT 2024","206","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Fri May 31 16:28:41 GMT 2024","Fri May 31 16:28:42 GMT 2024","1079","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testAddDescription","testAddDescription",""
"passed","Fri May 31 16:34:58 GMT 2024","Fri May 31 16:35:00 GMT 2024","1218","Command line suite","Command line test","school.redrover.SearchBoxTest","school.redrover.SearchBoxTest","testAccessToUserDoc","testAccessToUserDoc",""
"passed","Fri May 31 16:33:35 GMT 2024","Fri May 31 16:33:37 GMT 2024","1554","Command line suite","Command line test","school.redrover.ViewsTest","school.redrover.ViewsTest","testAddColumnIntoListView","testAddColumnIntoListView",""
"passed","Fri May 31 16:27:01 GMT 2024","Fri May 31 16:27:03 GMT 2024","1072","Command line suite","Command line test","school.redrover.DashboardTest","school.redrover.DashboardTest","testCreateMyView","testCreateMyView",""
"passed","Fri May 31 16:27:25 GMT 2024","Fri May 31 16:27:25 GMT 2024","107","Command line suite","Command line test","school.redrover.FolderTest","school.redrover.FolderTest","testCheckNewFolderIsEmpty","testCheckNewFolderIsEmpty",""
"passed","Fri May 31 16:28:50 GMT 2024","Fri May 31 16:28:53 GMT 2024","2499","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testColorWhenHoveringMouseOnFullStageViewButton","testColorWhenHoveringMouseOnFullStageViewButton",""
"passed","Fri May 31 16:27:47 GMT 2024","Fri May 31 16:27:48 GMT 2024","836","Command line suite","Command line test","school.redrover.HeaderTest","school.redrover.HeaderTest","testAccessToManageJenkinsPage","testAccessToManageJenkinsPage",""
"passed","Fri May 31 16:29:25 GMT 2024","Fri May 31 16:29:29 GMT 2024","3495","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testBuildHistoryEmptyUponPipelineRemoval","testBuildHistoryEmptyUponPipelineRemoval",""
"passed","Fri May 31 16:25:55 GMT 2024","Fri May 31 16:25:57 GMT 2024","1315","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testMessageWhenCreateItemUsingSpecialCharactersInName","testMessageWhenCreateItemUsingSpecialCharactersInName",""
"unknown","Fri May 31 16:19:19 GMT 2024","Fri May 31 16:19:19 GMT 2024","0","Command line suite","Command line test","school.redrover.UserTest","school.redrover.UserTest","testUsersSortingByName","testUsersSortingByName",""
"passed","Fri May 31 16:24:34 GMT 2024","Fri May 31 16:24:35 GMT 2024","813","Command line suite","Command line test","school.redrover.ManageJenkinsTest","school.redrover.ManageJenkinsTest","testManageJenkinsLinks","testManageJenkinsLinks",""
"passed","Fri May 31 16:27:04 GMT 2024","Fri May 31 16:27:05 GMT 2024","1052","Command line suite","Command line test","school.redrover.DashboardTest","school.redrover.DashboardTest","testFolderChevronMenu","testFolderChevronMenu",""
"passed","Fri May 31 16:21:58 GMT 2024","Fri May 31 16:21:59 GMT 2024","1413","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testEditDescriptionWithoutDelete","testEditDescriptionWithoutDelete",""
"passed","Fri May 31 16:24:30 GMT 2024","Fri May 31 16:24:31 GMT 2024","621","Command line suite","Command line test","school.redrover.ManageJenkinsTest","school.redrover.ManageJenkinsTest","testManageJenkinsLinks","testManageJenkinsLinks",""
"passed","Fri May 31 16:19:40 GMT 2024","Fri May 31 16:19:41 GMT 2024","1071","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProject","description inside @Test(replaces test name)","Verify Create Freestyle Project(Description inside Overview))"
"passed","Fri May 31 16:30:31 GMT 2024","Fri May 31 16:30:37 GMT 2024","6184","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testDiscardOldBuildsByCount","testDiscardOldBuildsByCount",""
"passed","Fri May 31 16:20:21 GMT 2024","Fri May 31 16:20:22 GMT 2024","257","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMassage","testCreateProjectInvalidCharsGetMassage",""
"passed","Fri May 31 16:26:45 GMT 2024","Fri May 31 16:26:46 GMT 2024","1249","Command line suite","Command line test","school.redrover.AppearanceTest","school.redrover.AppearanceTest","testAppearanceQuantityOfThemesViaDashboardDropDown","testAppearanceQuantityOfThemesViaDashboardDropDown",""
