"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 24 11:39:10 GMT 2024","Mon Jun 24 11:39:10 GMT 2024","359","Surefire suite","Surefire test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput","Check hint, when entering an unsafe character "
"passed","Mon Jun 24 11:38:16 GMT 2024","Mon Jun 24 11:38:16 GMT 2024","387","Surefire suite","Surefire test","school.redrover.NewItemTest","school.redrover.NewItemTest","testUserSeeTheNameEntryField","testUserSeeTheNameEntryField","A user can see the name entry field "
"passed","Mon Jun 24 11:44:50 GMT 2024","Mon Jun 24 11:44:53 GMT 2024","2426","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testSetQuietPeriodBuildTriggersMoreThanZero","testSetQuietPeriodBuildTriggersMoreThanZero","02.004.08 Verify that user is able to set Quiet Period Build Triggers more than zero"
"passed","Mon Jun 24 11:47:06 GMT 2024","Mon Jun 24 11:47:07 GMT 2024","1005","Surefire suite","Surefire test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testAddDescriptionUsingAddDescriptionButton","testAddDescriptionUsingAddDescriptionButton","Add project description by 'Add Description' button"
"passed","Mon Jun 24 11:50:14 GMT 2024","Mon Jun 24 11:50:15 GMT 2024","1050","Surefire suite","Surefire test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testSearchForCreatedProject","testSearchForCreatedProject","Verify existing project can be found using Search"
"passed","Mon Jun 24 11:43:54 GMT 2024","Mon Jun 24 11:43:56 GMT 2024","1999","Surefire suite","Surefire test","school.redrover.PipelineTest","school.redrover.PipelineTest","testPipelineDescriptionTextAreaBacklightDefaultColor","testPipelineDescriptionTextAreaBacklightDefaultColor","Verify text area border backlight color by default"
"passed","Mon Jun 24 11:51:46 GMT 2024","Mon Jun 24 11:51:46 GMT 2024","280","Surefire suite","Surefire test","school.redrover.NodesTest","school.redrover.NodesTest","testBuiltInNodeMonitoringDataList","testBuiltInNodeMonitoringDataList","Verify Monitoring Data list of the Built-In Node"
"passed","Mon Jun 24 11:49:13 GMT 2024","Mon Jun 24 11:49:14 GMT 2024","1163","Surefire suite","Surefire test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testProjectRecognizersFiltersBordersAreDashed","testProjectRecognizersFiltersBordersAreDashed","Verify that the borders of the project recognizers filters are dashed in the configuration page."
"passed","Mon Jun 24 11:48:54 GMT 2024","Mon Jun 24 11:48:54 GMT 2024","16","Surefire suite","Surefire test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testProjectPresenceOnDashboard","testProjectPresenceOnDashboard","Verify the creation of a project on Dashboard"
"passed","Mon Jun 24 11:39:48 GMT 2024","Mon Jun 24 11:39:49 GMT 2024","1062","Surefire suite","Surefire test","school.redrover.MultibranchPipelineTest","school.redrover.MultibranchPipelineTest","testRenameProjectWithNameSameAsCurrent","testRenameProjectWithNameSameAsCurrent","Verify error message is displayed when attempting to rename project to the same name"
"passed","Mon Jun 24 11:53:07 GMT 2024","Mon Jun 24 11:53:07 GMT 2024","507","Surefire suite","Surefire test","school.redrover.ManageJenkinsTest","school.redrover.ManageJenkinsTest","testLinksDescriptionText","testLinksDescriptionText","Check link description text"
"passed","Mon Jun 24 11:49:15 GMT 2024","Mon Jun 24 11:49:16 GMT 2024","1270","Surefire suite","Surefire test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testRenameProjectViaSidebarMenu","testRenameProjectViaSidebarMenu","Verify that a project can be successfully renamed via the sidebar"
"passed","Mon Jun 24 11:52:35 GMT 2024","Mon Jun 24 11:52:35 GMT 2024","142","Surefire suite","Surefire test","school.redrover.DashboardTest","school.redrover.DashboardTest","testPeopleOnSidebarMenu","testPeopleOnSidebarMenu","Verify People Sidebar Menu Header"
"passed","Mon Jun 24 11:52:00 GMT 2024","Mon Jun 24 11:52:00 GMT 2024","708","Surefire suite","Surefire test","school.redrover.NodesTest","school.redrover.NodesTest","testCreatedNodeIsOnHomePage","testCreatedNodeIsOnHomePage","Verify a created via home page Node can be seen on home page"
"passed","Mon Jun 24 11:47:49 GMT 2024","Mon Jun 24 11:47:49 GMT 2024","415","Surefire suite","Surefire test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMessage","testCreateProjectInvalidCharsGetMessage","Verify error message for project creation with invalid characters."
"passed","Mon Jun 24 11:40:18 GMT 2024","Mon Jun 24 11:40:19 GMT 2024","284","Surefire suite","Surefire test","school.redrover.FooterTest","school.redrover.FooterTest","testRestAPIButtonTitle","testRestAPIButtonTitle","Verify if the title name is correct on the Api Link page"
"passed","Mon Jun 24 11:49:02 GMT 2024","Mon Jun 24 11:49:06 GMT 2024","3543","Surefire suite","Surefire test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testDeleteOrganizationFolderViaSidebar","testDeleteOrganizationFolderViaSidebar","Verify the deletion of a project via Sidebar menu."
"passed","Mon Jun 24 11:47:53 GMT 2024","Mon Jun 24 11:47:54 GMT 2024","369","Surefire suite","Surefire test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMessage","testCreateProjectInvalidCharsGetMessage","Verify error message for project creation with invalid characters."
"passed","Mon Jun 24 11:39:41 GMT 2024","Mon Jun 24 11:39:44 GMT 2024","2793","Surefire suite","Surefire test","school.redrover.MultibranchPipelineTest","school.redrover.MultibranchPipelineTest","testDeleteViaBreadcrumbs","testDeleteViaBreadcrumbs","Verify the deletion of Multibranch Pipeline via Breadcrumbs."
