"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","136","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testCreatePipeline","testCreatePipeline","Verify that successful pipeline creation results in 302 status code"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","14","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testRemoveJobFromView","testRemoveJobFromView","Verify that successful removal of job from view results in 200 status code"
"passed","Sat Jul 20 02:46:22 GMT 2024","Sat Jul 20 02:46:23 GMT 2024","692","Surefire suite","Surefire test","school.redrover.APIRestAssuredMultiConfigTest","school.redrover.APIRestAssuredMultiConfigTest","testVerifyDescriptionIsAdded","testVerifyDescriptionIsAdded","Verify that the description of the project is successfully added"
"passed","Sat Jul 20 02:46:22 GMT 2024","Sat Jul 20 02:46:22 GMT 2024","194","Surefire suite","Surefire test","school.redrover.APIRestAssuredMultiConfigTest","school.redrover.APIRestAssuredMultiConfigTest","testSearchProjectName","testSearchProjectName","Verify that a project can be found using the search box"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","14","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testRenameView","testRenameView","Verify that successful rename of view results in 302 status code"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","20","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testVerifyJobInView","testVerifyJobInView","Verify that the job is present in the view"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","43","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testAddJobToView","testAddJobToView","Verify that successful adding a job to a list view results in 200 status code"
"passed","Sat Jul 20 02:46:18 GMT 2024","Sat Jul 20 02:46:18 GMT 2024","16","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testVerifyProjectIsEnabled","testVerifyProjectIsEnabled","Verify that enabled back project is buildable"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","235","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testCreateView","testCreateView","Verify that successful list view creation results in 200 status code"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","12","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testVerifyViewConfigXML","testVerifyViewConfigXML","Verify that the view contains added column"
"passed","Sat Jul 20 02:46:20 GMT 2024","Sat Jul 20 02:46:20 GMT 2024","11","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testVerifyJobStatusAfterBuild","testVerifyJobStatusAfterBuild","Verify that the latest build for project is successful"
"passed","Sat Jul 20 02:46:22 GMT 2024","Sat Jul 20 02:46:22 GMT 2024","19","Surefire suite","Surefire test","school.redrover.APIRestAssuredMultiConfigTest","school.redrover.APIRestAssuredMultiConfigTest","testAddDescription","testAddDescription","Verify that successful adding description to the project results in 302 status code"
"passed","Sat Jul 20 02:46:18 GMT 2024","Sat Jul 20 02:46:18 GMT 2024","399","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testSearchProjectName","testSearchProjectName","Verify that the project can be found using the search box"
"passed","Sat Jul 20 02:46:18 GMT 2024","Sat Jul 20 02:46:18 GMT 2024","15","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testEnableProject","testEnableProject","Verify that successful enabling of the project back results in 302 status code"
"passed","Sat Jul 20 02:46:18 GMT 2024","Sat Jul 20 02:46:18 GMT 2024","26","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testDisableProject","testDisableProject","Verify that successful disabling of the project results in 302 status code"
"passed","Sat Jul 20 02:46:18 GMT 2024","Sat Jul 20 02:46:18 GMT 2024","14","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testCreateProject","testCreateProject","Verify that successful multi-configuration creation results in 302 status code"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","83","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testAddColumnToView","testAddColumnToView","Verify that successful adding a column to view results in 200 status code"
"passed","Sat Jul 20 02:46:20 GMT 2024","Sat Jul 20 02:46:20 GMT 2024","10","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testVerifyMaxNumberBuildsToKeep","testVerifyMaxNumberBuildsToKeep","Verify that max number of builds to keep is set successfully"
"passed","Sat Jul 20 02:46:18 GMT 2024","Sat Jul 20 02:46:18 GMT 2024","34","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testVerifyProjectIsDisabled","testVerifyProjectIsDisabled","Verify that project is not buildable"
"passed","Sat Jul 20 02:46:17 GMT 2024","Sat Jul 20 02:46:17 GMT 2024","21","Surefire suite","Surefire test","school.redrover.APIJenkinsViewTest","school.redrover.APIJenkinsViewTest","testDeleteViewViaDoDelete","testDeleteViewViaDoDelete","Verify that successful deletion of view results in 302 status code"
"passed","Sat Jul 20 02:46:18 GMT 2024","Sat Jul 20 02:46:20 GMT 2024","2070","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testPerformBuild","testPerformBuild","Verify that successful project build results in 201 status code"
"passed","Sat Jul 20 02:46:20 GMT 2024","Sat Jul 20 02:46:20 GMT 2024","43","Surefire suite","Surefire test","school.redrover.APIJenkinsBuildTest","school.redrover.APIJenkinsBuildTest","testSetMaxNumberBuildsToKeep","testSetMaxNumberBuildsToKeep","Verify that successful change of max number of builds to keep results in 302 status code"
"passed","Sat Jul 20 02:46:20 GMT 2024","Sat Jul 20 02:46:22 GMT 2024","1221","Surefire suite","Surefire test","school.redrover.APIRestAssuredMultiConfigTest","school.redrover.APIRestAssuredMultiConfigTest","testCreateProject","testCreateProject","Verify that successful multi-configuration creation results in 302 status code"
