"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 08:32:58 GMT 2024","Wed Jun 05 08:33:00 GMT 2024","1606","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testYesButtonColorDeletingPipelineInSidebar","testYesButtonColorDeletingPipelineInSidebar",""
"passed","Wed Jun 05 08:26:51 GMT 2024","Wed Jun 05 08:26:52 GMT 2024","1032","Command line suite","Command line test","school.redrover.DashboardTest","school.redrover.DashboardTest","testFolderChevronMenu","testFolderChevronMenu",""
"passed","Wed Jun 05 08:22:40 GMT 2024","Wed Jun 05 08:22:41 GMT 2024","1002","Command line suite","Command line test","school.redrover.UserTest","school.redrover.UserTest","testErrorMessageForEmptyField","testErrorMessageForEmptyField",""
"passed","Wed Jun 05 08:33:51 GMT 2024","Wed Jun 05 08:33:52 GMT 2024","1093","Command line suite","Command line test","school.redrover.MultibranchPipelineTest","school.redrover.MultibranchPipelineTest","testMultibranchSidebarTasksUponCreatingViaFolder","testMultibranchSidebarTasksUponCreatingViaFolder",""
"passed","Wed Jun 05 08:29:36 GMT 2024","Wed Jun 05 08:29:37 GMT 2024","937","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testCreatePipeline","testCreatePipeline",""
"passed","Wed Jun 05 08:21:30 GMT 2024","Wed Jun 05 08:21:32 GMT 2024","1428","Command line suite","Command line test","school.redrover.MultiConfigurationProjectTest","school.redrover.MultiConfigurationProjectTest","testEditDescriptionWithoutDelete","testEditDescriptionWithoutDelete",""
"passed","Wed Jun 05 08:32:34 GMT 2024","Wed Jun 05 08:32:35 GMT 2024","826","Command line suite","Command line test","school.redrover.PipelineTest","school.redrover.PipelineTest","testVerifyConfigurationPageHaveTooltips","testVerifyConfigurationPageHaveTooltips",""
"passed","Wed Jun 05 08:24:48 GMT 2024","Wed Jun 05 08:24:50 GMT 2024","1315","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromNotExistingJob","testCopyFromNotExistingJob",""
"passed","Wed Jun 05 08:26:23 GMT 2024","Wed Jun 05 08:26:24 GMT 2024","1060","Command line suite","Command line test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testRenameOrganizationFolder","testRenameOrganizationFolder",""
"passed","Wed Jun 05 08:23:43 GMT 2024","Wed Jun 05 08:23:44 GMT 2024","769","Command line suite","Command line test","school.redrover.ManageJenkinsTest","school.redrover.ManageJenkinsTest","testManageJenkinsLinks","testManageJenkinsLinks",""
"passed","Wed Jun 05 08:25:37 GMT 2024","Wed Jun 05 08:25:37 GMT 2024","335","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testInvalidValuesForProjectNameInput","testInvalidValuesForProjectNameInput",""
"passed","Wed Jun 05 08:27:18 GMT 2024","Wed Jun 05 08:27:18 GMT 2024","390","Command line suite","Command line test","school.redrover.FolderTest","school.redrover.FolderTest","testDotAsLastFolderNameCharErrorMessage","testDotAsLastFolderNameCharErrorMessage",""
"broken","Wed Jun 05 08:24:57 GMT 2024","Wed Jun 05 08:25:01 GMT 2024","3384","Command line suite","Command line test","school.redrover.NewItemTest","school.redrover.NewItemTest","testCopyFromExistingJob","testCopyFromExistingJob",""
"passed","Wed Jun 05 08:33:48 GMT 2024","Wed Jun 05 08:33:50 GMT 2024","1705","Command line suite","Command line test","school.redrover.MultibranchPipelineTest","school.redrover.MultibranchPipelineTest","testMoveProjectToFolderViaSidebarMenu","testMoveProjectToFolderViaSidebarMenu",""
"passed","Wed Jun 05 08:22:01 GMT 2024","Wed Jun 05 08:22:02 GMT 2024","267","Command line suite","Command line test","school.redrover.PeopleTest","school.redrover.PeopleTest","testIconSizeChangeToSmall","testIconSizeChangeToSmall",""
"passed","Wed Jun 05 08:20:14 GMT 2024","Wed Jun 05 08:20:14 GMT 2024","465","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMassage","testCreateProjectInvalidCharsGetMassage",""
"passed","Wed Jun 05 08:21:03 GMT 2024","Wed Jun 05 08:21:06 GMT 2024","2921","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testDeleteProjectDropdownMenu","testDeleteProjectDropdownMenu",""
"passed","Wed Jun 05 08:19:57 GMT 2024","Wed Jun 05 08:19:58 GMT 2024","381","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMassage","testCreateProjectInvalidCharsGetMassage",""
"passed","Wed Jun 05 08:23:38 GMT 2024","Wed Jun 05 08:23:39 GMT 2024","587","Command line suite","Command line test","school.redrover.ManageJenkinsTest","school.redrover.ManageJenkinsTest","testManageJenkinsLinks","testManageJenkinsLinks",""
"passed","Wed Jun 05 08:26:03 GMT 2024","Wed Jun 05 08:26:03 GMT 2024","340","Command line suite","Command line test","school.redrover.OrganizationFolderTest","school.redrover.OrganizationFolderTest","testPipelineSyntaxSidebarList","testPipelineSyntaxSidebarList",""
"passed","Wed Jun 05 08:27:32 GMT 2024","Wed Jun 05 08:27:33 GMT 2024","764","Command line suite","Command line test","school.redrover.HeaderTest","school.redrover.HeaderTest","testAccessToManageJenkinsPage","testAccessToManageJenkinsPage",""
"passed","Wed Jun 05 08:34:06 GMT 2024","Wed Jun 05 08:34:06 GMT 2024","85","Command line suite","Command line test","school.redrover.APIJenkinsJobsTest","school.redrover.APIJenkinsJobsTest","testGetJobs","testGetJobs",""
"passed","Wed Jun 05 08:33:04 GMT 2024","Wed Jun 05 08:33:06 GMT 2024","1912","Command line suite","Command line test","school.redrover.ViewsTest","school.redrover.ViewsTest","testAddColumnToPipelineView","testAddColumnToPipelineView",""
"passed","Wed Jun 05 08:19:59 GMT 2024","Wed Jun 05 08:19:59 GMT 2024","389","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testCreateProjectInvalidCharsGetMassage","testCreateProjectInvalidCharsGetMassage",""
"passed","Wed Jun 05 08:20:49 GMT 2024","Wed Jun 05 08:20:50 GMT 2024","1308","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testOpenConfigurePageOfProject","testOpenConfigurePageOfProject",""
"passed","Wed Jun 05 08:20:41 GMT 2024","Wed Jun 05 08:20:42 GMT 2024","1114","Command line suite","Command line test","school.redrover.FreestyleProjectTest","school.redrover.FreestyleProjectTest","testDropdownRenameWithEmptyName","testDropdownRenameWithEmptyName",""
"passed","Wed Jun 05 08:27:53 GMT 2024","Wed Jun 05 08:27:55 GMT 2024","1539","Command line suite","Command line test","school.redrover.NodesTest","school.redrover.NodesTest","testDeleteExistingNode","testDeleteExistingNode",""
"passed","Wed Jun 05 08:22:33 GMT 2024","Wed Jun 05 08:22:34 GMT 2024","1283","Command line suite","Command line test","school.redrover.FooterTest","school.redrover.FooterTest","testVersionFooterOnEachPage","testVersionFooterOnEachPage","Check Jenkins version in the footer on the Home, New Item, People, Build History, Manage Jenkins, My Views pages"
"passed","Wed Jun 05 08:26:48 GMT 2024","Wed Jun 05 08:26:50 GMT 2024","1138","Command line suite","Command line test","school.redrover.DashboardTest","school.redrover.DashboardTest","testCreateMyView","testCreateMyView",""
"passed","Wed Jun 05 08:27:10 GMT 2024","Wed Jun 05 08:27:11 GMT 2024","815","Command line suite","Command line test","school.redrover.FolderTest","school.redrover.FolderTest","testCreateViaNewItem","testCreateViaNewItem",""
